0,1,2,3,4,5,6,7,8,9,10,11,12
77.233,480,2318,182297,3510033,0,3692330,5000000,29.97,176,144,219480,6.096
273.816,1920,6843,6190779,47579961,0,53770740,5000000,15,480,360,219656,22.497
49.178333,176,344,33046,300986,0,334032,3000000,12,320,240,221160,2.26
368.32,640,9208,869558,470067,0,1339625,5000000,25,1920,1080,221152,23.381
714.371,1280,21407,14532530,43720516,0,58253046,3000000,12,640,480,164988,9.421
581.233,480,17438,10151572,11352574,0,21504146,820000,15,1280,720,218932,2.516
1140.349,1280,34208,20478926,320859863,0,341338789,109000,15,1280,720,315296,21.977
339.667,640,10191,10121223,820261,0,10941484,56000,25,1280,720,219480,3.004
750.433,1280,10112,3852576,70635013,0,74487589,5000000,12,176,144,174700,2.504
316.95166,176,3803,111850,2082902,0,2194752,539000,12,480,360,165700,4.124
426.945,1280,12795,11297544,45523691,0,56821235,242000,29.97,176,144,219480,3.42
255.28,320,6382,611474,7374864,0,7986338,5000000,29.97,320,240,216820,3.364
69.933,320,1050,349781,2035796,0,2385577,242000,15,480,360,219656,7.684
179.133,480,2688,1529769,212762,0,1742531,109000,29.97,640,480,55264,4.264
130.35667,176,1564,64483,825054,0,889537,109000,15,176,144,50352,0.316
204.938,480,3280,1451634,6166260,0,7617894,3000000,25,640,480,82472,4.208
1768.9417,176,21227,1382103,11034284,0,12416387,820000,15,176,144,244424,2.56
107.443,480,3220,671936,3625932,0,4297868,3000000,25,1920,1080,216820,6.04
290.01666,176,3478,119325,1794184,0,1913509,5000000,25,480,360,136256,0.652
581.233,480,17438,10151572,11352574,0,21504146,5000000,12,320,240,218932,1.1
106.765,1280,2669,4427240,6911026,0,11338266,5000000,12,320,240,219480,2.544
290.01666,176,3478,119325,1794184,0,1913509,539000,15,1280,720,308772,26.538
426.945,1280,12795,11297544,45523691,0,56821235,56000,24,1280,720,219480,6.712
270.655,640,8117,1912240,20178890,0,22091130,242000,24,320,240,219480,5.692
458.625,640,13746,5308581,24350943,0,29659524,820000,15,480,360,216820,3.348
77.233,480,2318,182297,3510033,0,3692330,5000000,12,176,144,219480,1.444
98.683334,176,1184,48267,636993,0,685260,3000000,25,480,360,218136,0.456
131.76,640,3294,945865,778937,0,1724802,109000,15,480,360,221152,1.012
98.683334,176,1184,48267,636993,0,685260,820000,29.97,1280,720,217864,6.248
163.897,320,4913,824159,4646573,0,5470732,5000000,12,320,240,219656,3.628
714.371,1280,21407,14532530,43720516,0,58253046,242000,25,1920,1080,675392,48.183
69.933,320,1050,349781,2035796,0,2385577,242000,29.97,1280,720,219656,12.069
130.35667,176,1564,64483,825054,0,889537,539000,12,480,360,29824,1.456
49.178333,176,344,33046,300986,0,334032,820000,24,1920,1080,221160,1.536
225.08,480,5628,1873408,13275961,0,15149369,242000,24,1280,720,216820,8.181
49.178333,176,344,33046,300986,0,334032,820000,25,1920,1080,658476,52.591
714.371,1280,21407,14532530,43720516,0,58253046,109000,24,176,144,164736,3.728
448.575,1280,13441,9132637,105950761,0,115083398,5000000,29.97,480,360,217080,6.196
255.28,320,6382,611474,7374864,0,7986338,3000000,24,1280,720,216820,11.237
37.011665,1280,1109,1899633,10866846,0,12766479,539000,12,320,240,219480,7.856
74.535,176,894,23996,491276,0,515272,820000,12,480,360,219200,1.396
204.938,480,3280,1451634,6166260,0,7617894,539000,15,176,144,80900,1.476
157.80167,1280,3945,5611970,51306874,0,56918844,5000000,24,1280,720,216056,25.95
110.966995,480,3330,529627,4978664,0,5508291,56000,29.97,1280,720,319780,22.573
176.901,480,4420,393395,202954,0,596349,3000000,25,320,240,218932,0.696
74.535,176,894,23996,491276,0,515272,242000,15,320,240,219464,0.4
204.938,480,3280,1451634,6166260,0,7617894,539000,15,1920,1080,98736,22.025
204.938,480,3280,1451634,6166260,0,7617894,5000000,12,176,144,93552,1.88
250.017,320,7494,856855,3926589,0,4783444,539000,25,640,480,218664,4.916
225.08,480,5628,1873408,13275961,0,15149369,3000000,29.97,1920,1080,642088,131.58
130.35667,176,1564,64483,825054,0,889537,539000,12,480,360,54100,0.6
176.901,480,4420,393395,202954,0,596349,109000,12,640,480,218932,2.568
45.416668,176,545,15683,270428,0,286111,5000000,24,640,480,132368,18.869
426.945,1280,12795,11297544,45523691,0,56821235,242000,25,1280,720,219480,18.417
645.84,320,16146,1081321,6660941,0,7742262,56000,24,320,240,218932,2.988
77.233,480,2318,182297,3510033,0,3692330,56000,24,480,360,219480,1.132
384.451,640,11523,2839955,28225248,0,31065203,539000,29.97,320,240,217544,4.388
426.945,1280,12795,11297544,45523691,0,56821235,539000,12,176,144,219480,4.048
157.891,480,4733,1776729,6254165,0,8030894,539000,29.97,1920,1080,658916,57.44
714.371,1280,21407,14532530,43720516,0,58253046,820000,24,480,360,165564,16.073
274.541,480,8228,802625,3994697,0,4797322,539000,25,320,240,216820,3.16
225.08,480,5628,1873408,13275961,0,15149369,539000,29.97,1280,720,216820,2.736
906.5983,176,10879,597549,5760936,0,6358485,820000,24,1920,1080,165668,11.533
379.32,480,9484,3392479,5235193,0,8627672,56000,25,1920,1080,219480,4.932
42.2,480,1056,216154,1306770,0,1522924,56000,25,320,240,216820,2.64
49.178333,176,344,33046,300986,0,334032,3000000,25,1920,1080,221160,10.265
292.092,480,8755,2375028,15155062,0,17530090,539000,15,1280,720,219480,2.836
440.967,320,13230,2444863,13079542,0,15524405,242000,15,480,360,219656,2.508
326.58832,1920,7830,16603953,228322925,0,244926878,109000,15,1920,1080,218932,37.946
426.945,1280,12795,11297544,45523691,0,56821235,109000,24,480,360,219480,4.412
67.583336,176,792,47585,385164,0,432749,109000,15,1280,720,219480,3.792
225.08,480,5628,1873408,13275961,0,15149369,3000000,15,640,480,216820,20.625
43.827,320,1104,137210,1354404,0,1491614,242000,12,320,240,218932,1.692
107.443,480,3220,671936,3625932,0,4297868,109000,24,480,360,216820,1.1
163.897,320,4913,824159,4646573,0,5470732,3000000,15,1920,1080,219656,4.268
77.233,480,2318,182297,3510033,0,3692330,3000000,29.97,1920,1080,645628,127.996
203.198,320,6078,853613,5225468,0,6079081,820000,25,1280,720,299784,39.75
37.011665,1280,1109,1899633,10866846,0,12766479,3000000,15,480,360,219480,6.016
286.995,480,6882,2285153,15944803,0,18229956,109000,29.97,176,144,216820,1.02
203.198,320,6078,853613,5225468,0,6079081,242000,29.97,640,480,221160,1.216
216.55,320,6491,1789334,6091735,0,7881069,109000,29.97,480,360,179452,3.624
157.80167,1280,3945,5611970,51306874,0,56918844,109000,25,1920,1080,690728,43.335
270.655,640,8117,1912240,20178890,0,22091130,539000,15,1920,1080,219480,30.774
69.933,320,1050,349781,2035796,0,2385577,3000000,15,1280,720,299052,64.78
98.683334,176,1184,48267,636993,0,685260,3000000,15,320,240,217864,0.864
107.443,480,3220,671936,3625932,0,4297868,5000000,24,640,480,216820,9.053
69.933,320,1050,349781,2035796,0,2385577,5000000,29.97,480,360,219656,6.452
379.32,480,9484,3392479,5235193,0,8627672,5000000,24,320,240,219480,0.896
43.827,320,1104,137210,1354404,0,1491614,3000000,24,640,480,218932,1.672
311.1,176,3733,127552,2066350,0,2193902,56000,24,1920,1080,221160,11.833
645.84,320,16146,1081321,6660941,0,7742262,820000,15,1280,720,218932,4.784
339.667,640,10191,10121223,820261,0,10941484,3000000,25,480,360,219480,1.532
64.933,320,975,318954,1603007,0,1921961,5000000,15,480,360,217080,16.177
64.933,320,975,318954,1603007,0,1921961,5000000,25,1920,1080,217080,42.859
490.6,480,12266,1448177,16976151,0,18424328,3000000,25,1280,720,329380,57.008
395.44,1280,9886,5073258,74605061,0,79678319,3000000,15,176,144,221160,1.756
254.922,480,7636,918325,7387906,0,8306231,242000,29.97,1920,1080,221160,33.738
255.28,320,6382,611474,7374864,0,7986338,3000000,25,1920,1080,216820,5.736
391.08,640,9778,9023743,2261252,0,11284995,109000,25,640,480,219480,5.564
368.32,640,9208,869558,470067,0,1339625,56000,29.97,640,480,221152,1
110.966995,480,3330,529627,4978664,0,5508291,539000,15,320,240,216820,3.116
395.44,1280,9886,5073258,74605061,0,79678319,5000000,25,1280,720,221160,10.973
395.44,1280,9886,5073258,74605061,0,79678319,242000,24,480,360,221160,3.656
33.09,320,456,101794,1052937,0,1154731,109000,15,1920,1080,219480,3.848
292.092,480,8755,2375028,15155062,0,17530090,242000,29.97,176,144,219480,3.248
304.927,320,7623,833754,4286526,0,5120280,3000000,25,1280,720,216820,3.048
43.827,320,1104,137210,1354404,0,1491614,109000,25,640,480,218932,1.272
157.80167,1280,3945,5611970,51306874,0,56918844,539000,29.97,480,360,216064,14.429
458.625,640,13746,5308581,24350943,0,29659524,539000,25,1920,1080,216820,5.756
473,320,11826,1419320,8047423,0,9697521,820000,24,480,360,220900,16.273
714.371,1280,21407,14532530,43720516,0,58253046,3000000,24,1280,720,165564,4.508
316.95166,176,3803,111850,2082902,0,2194752,5000000,24,640,480,165700,0.816
74.535,176,894,23996,491276,0,515272,539000,12,480,360,219464,6.184
292.092,480,8755,2375028,15155062,0,17530090,242000,29.97,1280,720,323104,34.342
106.765,1280,2669,4427240,6911026,0,11338266,539000,12,640,480,219480,2.64
282.56,640,7065,4966509,14806840,0,19773349,820000,12,320,240,221152,2.216
458.625,640,13746,5308581,24350943,0,29659524,539000,12,640,480,216820,3.964
74.535,176,894,23996,491276,0,515272,539000,15,480,360,219200,1.56
86.486,640,2593,819680,3029350,0,3849030,3000000,25,176,144,219656,2.868
33.09,320,456,101794,1052937,0,1154731,539000,15,1920,1080,219480,25.366
476.957,1280,14305,3487520,79210885,0,82698405,242000,12,1920,1080,165668,8.061
37.011665,1280,1109,1899633,10866846,0,12766479,539000,25,176,144,219480,6.732
250.017,320,7494,856855,3926589,0,4783444,539000,15,320,240,218900,0.7
239.14166,480,5978,1406751,13545526,0,14952277,820000,15,480,360,102744,4.724
426.945,1280,12795,11297544,45523691,0,56821235,242000,24,320,240,219480,5.736
282.56,640,7065,4966509,14806840,0,19773349,242000,25,480,360,221152,5.168
33.09,320,456,101794,1052937,0,1154731,820000,12,320,240,219480,2.956
59.883,1280,1793,481774,6965881,0,7447655,56000,15,640,480,155028,3.924
74.535,176,894,23996,491276,0,515272,242000,25,1920,1080,219200,11.993
37.011665,1280,1109,1899633,10866846,0,12766479,3000000,12,176,144,219480,5.144
645.84,320,16146,1081321,6660941,0,7742262,5000000,12,176,144,218932,1.676
316.95166,176,3803,111850,2082902,0,2194752,5000000,25,1280,720,320268,47.471
157.80167,1280,3945,5611970,51306874,0,56918844,5000000,25,1920,1080,216056,50.603
49.178333,176,344,33046,300986,0,334032,109000,29.97,320,240,221160,2.98
131.76,640,3294,945865,778937,0,1724802,242000,24,320,240,221152,3.012
750.433,1280,10112,3852576,70635013,0,74487589,539000,15,320,240,165700,1.716
143.03334,176,1716,56405,856907,0,913312,5000000,25,1280,720,219480,17.505
130.35667,176,1564,64483,825054,0,889537,242000,15,176,144,39356,1.32
42.2,480,1056,216154,1306770,0,1522924,539000,29.97,1920,1080,216820,34.122
458.625,640,13746,5308581,24350943,0,29659524,109000,25,480,360,216820,1.556
80.536,480,2417,618732,6327913,0,6946645,820000,15,480,360,219480,1.672
67.583336,176,792,47585,385164,0,432749,109000,24,176,144,219480,0.912
1768.9417,176,21227,1382103,11034284,0,12416387,109000,25,640,480,221160,4.328
143.03334,176,1716,56405,856907,0,913312,56000,25,176,144,219480,1.148
203.198,320,6078,853613,5225468,0,6079081,539000,24,1920,1080,221160,37.682
203.198,320,6078,853613,5225468,0,6079081,56000,12,176,144,221160,1.24
163.897,320,4913,824159,4646573,0,5470732,56000,29.97,320,240,219656,0.592
163.897,320,4913,824159,4646573,0,5470732,5000000,12,640,480,219656,2.824
110.966995,480,3330,529627,4978664,0,5508291,56000,15,1920,1080,643256,28.178
69.93833,176,839,47521,448322,0,495843,539000,15,1280,720,309420,20.501
391.08,640,9778,9023743,2261252,0,11284995,242000,15,176,144,219480,1.368
448.575,1280,13441,9132637,105950761,0,115083398,5000000,12,1920,1080,656600,105.871
52.68,480,1318,870136,1579497,0,2449633,109000,29.97,320,240,140080,4.396
49.178333,176,344,33046,300986,0,334032,242000,12,1920,1080,651112,24.522
452.689,320,2579,207037,3566163,0,3773200,820000,25,320,240,247884,2.492
379.32,480,9484,3392479,5235193,0,8627672,5000000,15,320,240,219480,0.836
107.443,480,3220,671936,3625932,0,4297868,56000,25,640,480,216820,7.832
379.32,480,9484,3392479,5235193,0,8627672,109000,25,1280,720,322808,16.525
176.901,480,4420,393395,202954,0,596349,3000000,24,1280,720,218932,6.148
286.995,480,6882,2285153,15944803,0,18229956,5000000,25,640,480,216820,2.092
98.683334,176,1184,48267,636993,0,685260,109000,24,480,360,217852,1.7
326.583,640,8163,1868804,41239444,0,43108248,109000,24,480,360,212592,3.784
273.816,1920,6843,6190779,47579961,0,53770740,3000000,25,1280,720,219656,7.276
340.424,320,4081,1168939,9234909,0,10403848,56000,15,640,480,221152,0.572
476.957,1280,14305,3487520,79210885,0,82698405,5000000,25,1280,720,323756,65.796
384.451,640,11523,2839955,28225248,0,31065203,820000,24,1280,720,217828,3.58
490.6,480,12266,1448177,16976151,0,18424328,109000,29.97,1920,1080,219480,32.586
157.80167,1280,3945,5611970,51306874,0,56918844,242000,29.97,1280,720,216020,7.724
69.933,320,1050,349781,2035796,0,2385577,242000,15,1280,720,219656,1.836
395.44,1280,9886,5073258,74605061,0,79678319,5000000,15,480,360,221160,7.24
189.956,320,5694,580292,4911734,0,5492026,56000,24,1280,720,218664,11.445
286.995,480,6882,2285153,15944803,0,18229956,242000,12,176,144,216820,2.172
203.198,320,6078,853613,5225468,0,6079081,3000000,29.97,320,240,221160,0.592
440.967,320,13230,2444863,13079542,0,15524405,5000000,12,640,480,219656,2.172
34.168,480,1021,238485,559745,0,798230,242000,24,480,360,165700,4.448
379.32,480,9484,3392479,5235193,0,8627672,5000000,15,1920,1080,219480,3.952
106.765,1280,2669,4427240,6911026,0,11338266,5000000,25,640,480,219480,4.36
86.486,640,2593,819680,3029350,0,3849030,3000000,29.97,1920,1080,676324,76.329
80.536,480,2417,618732,6327913,0,6946645,539000,25,640,480,219480,23.109
49.178333,176,344,33046,300986,0,334032,242000,29.97,176,144,221160,0.588
77.233,480,2318,182297,3510033,0,3692330,3000000,29.97,176,144,219480,2.68
216.55,320,6491,1789334,6091735,0,7881069,56000,25,1280,720,316944,14.713
379.32,480,9484,3392479,5235193,0,8627672,820000,24,1920,1080,219464,12.397
39.055,1920,1170,839251,28416939,0,29256190,56000,12,176,144,216020,11.401
384.451,640,11523,2839955,28225248,0,31065203,5000000,29.97,1280,720,217828,27.886
391.08,640,9778,9023743,2261252,0,11284995,109000,12,320,240,219480,1.728
63.667,640,956,1259657,6480438,0,7740095,242000,24,176,144,219656,2.368
42.2,480,1056,216154,1306770,0,1522924,539000,24,1280,720,216820,8.553
452.689,320,2579,207037,3566163,0,3773200,539000,29.97,176,144,248092,2.06
63.667,640,956,1259657,6480438,0,7740095,539000,29.97,1280,720,219656,21.425
385.052,1280,9232,16244376,5023129,0,21267505,539000,15,1280,720,219480,8.905
490.6,480,12266,1448177,16976151,0,18424328,242000,24,1920,1080,219480,5.812
458.625,640,13746,5308581,24350943,0,29659524,242000,12,320,240,216820,3.008
163.897,320,4913,824159,4646573,0,5470732,242000,29.97,176,144,219656,2.828
368.32,640,9208,869558,470067,0,1339625,56000,12,176,144,221152,1.04
1140.349,1280,34208,20478926,320859863,0,341338789,56000,29.97,480,360,219480,11.485
304.927,320,7623,833754,4286526,0,5120280,242000,25,1920,1080,216820,12.933
452.689,320,2579,207037,3566163,0,3773200,56000,24,176,144,246728,1.74
143.03334,176,1716,56405,856907,0,913312,5000000,12,640,480,219480,7.364
98.683334,176,1184,48267,636993,0,685260,3000000,29.97,320,240,217864,1.348
286.995,480,6882,2285153,15944803,0,18229956,109000,25,1920,1080,216820,33.666
316.95166,176,3803,111850,2082902,0,2194752,5000000,12,320,240,165700,2.404
107.443,480,3220,671936,3625932,0,4297868,539000,29.97,1920,1080,216820,16.237
714.371,1280,21407,14532530,43720516,0,58253046,3000000,29.97,640,480,165564,34.442
311.1,176,3733,127552,2066350,0,2193902,820000,12,640,480,221160,3.044
130.35667,176,1564,64483,825054,0,889537,242000,25,176,144,28592,0.908
254.922,480,7636,918325,7387906,0,8306231,3000000,29.97,1280,720,316180,79.685
581.233,480,17438,10151572,11352574,0,21504146,109000,12,1280,720,218932,3.7
203.198,320,6078,853613,5225468,0,6079081,109000,15,320,240,221160,2.544
49.178333,176,344,33046,300986,0,334032,3000000,12,1920,1080,221160,5.168
1140.349,1280,34208,20478926,320859863,0,341338789,5000000,12,1920,1080,219480,49.927
189.956,320,5694,580292,4911734,0,5492026,109000,15,176,144,218664,0.928
33.09,320,456,101794,1052937,0,1154731,109000,15,1920,1080,219480,9.093
37.011665,1280,1109,1899633,10866846,0,12766479,5000000,24,320,240,219480,5.864
750.433,1280,10112,3852576,70635013,0,74487589,242000,15,640,480,165700,2.988
80.536,480,2417,618732,6327913,0,6946645,539000,25,176,144,219480,5.164
107.443,480,3220,671936,3625932,0,4297868,242000,15,1280,720,216820,4.224
490.6,480,12266,1448177,16976151,0,18424328,539000,12,640,480,219480,10.357
59.883,1280,1793,481774,6965881,0,7447655,109000,15,1920,1080,155028,20.585
67.583336,176,792,47585,385164,0,432749,242000,25,640,480,219480,0.584
49.178333,176,344,33046,300986,0,334032,56000,12,320,240,221160,1.616
39.055,1920,1170,839251,28416939,0,29256190,820000,15,1280,720,215940,24.754
250.017,320,7494,856855,3926589,0,4783444,820000,29.97,320,240,218664,2.908
395.44,1280,9886,5073258,74605061,0,79678319,242000,24,176,144,221160,1.344
750.433,1280,10112,3852576,70635013,0,74487589,109000,12,320,240,165700,1.724
204.938,480,3280,1451634,6166260,0,7617894,3000000,25,640,480,144736,15.453
311.1,176,3733,127552,2066350,0,2193902,539000,15,1280,720,221160,3.832
368.32,640,9208,869558,470067,0,1339625,56000,24,176,144,221152,1.116
157.891,480,4733,1776729,6254165,0,8030894,109000,24,320,240,219464,1.068
59.883,1280,1793,481774,6965881,0,7447655,820000,12,176,144,161888,2.972
581.233,480,17438,10151572,11352574,0,21504146,5000000,24,480,360,218932,3.92
157.891,480,4733,1776729,6254165,0,8030894,820000,29.97,1920,1080,219464,6.544
426.945,1280,12795,11297544,45523691,0,56821235,109000,25,1280,720,333276,19.445
69.933,320,1050,349781,2035796,0,2385577,242000,25,320,240,219656,0.42
52.68,480,1318,870136,1579497,0,2449633,242000,29.97,1280,720,323184,31.482
77.233,480,2318,182297,3510033,0,3692330,242000,25,1920,1080,219480,13.785
80.536,480,2417,618732,6327913,0,6946645,820000,29.97,480,360,219480,20.221
216.55,320,6491,1789334,6091735,0,7881069,539000,12,480,360,212340,6.588
69.933,320,1050,349781,2035796,0,2385577,109000,15,320,240,219656,0.404
290.01666,176,3478,119325,1794184,0,1913509,539000,25,640,480,139932,13.993
458.625,640,13746,5308581,24350943,0,29659524,539000,15,1280,720,216820,10.949
385.052,1280,9232,16244376,5023129,0,21267505,56000,24,176,144,219480,2.048
239.14166,480,5978,1406751,13545526,0,14952277,242000,24,640,480,149596,15.293
59.883,1280,1793,481774,6965881,0,7447655,820000,24,640,480,161908,3.808
107.443,480,3220,671936,3625932,0,4297868,3000000,25,320,240,216820,9.645
