0,1,2,3,4,5,6,7,8
-122.72,38.42,30,2099,406,1156,401,2.8036,152300
-117.26,34.15,33,2271,389,1100,380,3.5978,88300
-118.42,34.01,33,2731,535,1280,510,4.7083,420100
-118.39,34.05,42,3105,559,1253,531,5.222,500001
-118.19,33.98,36,4179,1266,4582,1196,2.0087,172100
-118.08,33.76,27,529,159,193,155,2.0952,71300
-118.29,34.25,8,5568,1514,3565,1374,3.0795,161500
-116.96,32.87,17,4713,740,2531,723,4.8286,158500
-120.22,39.35,8,1872,281,203,71,4.5882,198400
-118.46,34.27,30,1576,282,1004,284,4.8015,179700
-120.44,34.93,15,868,244,1133,253,2.0995,87500
-122.09,37.41,14,753,193,421,153,4.2463,266700
-118.13,33.93,38,2040,458,1775,445,3.5227,202400
-121.26,38.27,20,1314,229,712,219,4.4125,144600
-117.02,33.95,5,1822,367,798,313,2.8783,105200
-117.89,33.75,34,2753,654,3117,631,3.1713,170100
-121.31,37.99,15,3103,965,3061,861,1.3729,110300
-122.89,40.76,14,712,131,270,90,2.3958,102100
-118.86,34.22,22,1230,200,673,195,6.2708,251400
-121.27,38.72,6,4664,644,2105,663,6.0804,198700
-121.04,38.95,22,1931,445,1009,407,2.75,153200
-118.12,33.84,37,1242,221,565,213,4.1094,215800
-117.08,32.76,27,1221,254,606,259,3.0833,155400
-122.27,37.8,10,105,42,125,39,0.9722,137500
-118.44,34.22,41,1582,399,1159,378,2.825,168600
-117.94,34.07,25,1814,404,1187,363,3.3523,170800
-116.93,32.82,26,4129,714,1820,718,4.2586,171000
-119.98,38.92,28,1408,312,522,221,2.0708,89600
-122.29,37.81,23,1745,374,1054,325,0.8026,112500
-122.25,37.82,32,3809,1098,1806,1022,2.6429,218500
-118.35,34.04,49,1104,266,668,297,3.0856,151600
-119.04,34.23,21,9807,1614,4199,1554,5.0145,246600
-121.35,38.04,12,6217,1019,3771,961,3.7206,146000
-121.29,38.9,45,2019,394,1104,407,3.1691,108700
-121.92,37.34,52,2584,491,1087,433,4.4,391300
-118.31,33.88,33,2147,505,1371,498,2.4219,260700
-117.32,34.03,13,3853,761,1685,669,3.9024,122400
-119.22,34.15,32,3152,596,3490,526,2.725,450000
-122.62,38.25,20,1888,411,826,396,2.875,189100
-119.23,34.27,29,3298,804,1509,711,3.8125,244500
-121.65,40.88,15,2909,549,1537,522,3.0179,61300
-122.2,37.47,40,2959,389,985,365,9.9025,500001
-118.36,34.15,34,3659,921,1338,835,3.6202,366100
-122.49,37.75,45,2341,461,1092,438,4.8036,297800
-122.81,38.08,19,1615,366,815,337,3.4609,238800
-119.02,35.42,40,1089,226,520,218,2.2727,67200
-117.11,32.76,29,2030,545,1014,518,2.2409,114200
-121.08,38.9,27,3436,755,1568,709,2.4273,138400
-117.91,34.07,33,2938,561,1519,549,4.5594,204200
-118.71,34.27,26,990,223,719,232,3.1630000000000003,179400
-122.31,37.56,36,1727,340,952,337,4.7917,316000
-121.52,38.53,30,3377,623,1289,594,3.5737,171200
-116.99,32.74,17,3101,547,1410,486,3.1771,189900
-117.29,34.12,40,2198,612,1517,531,1.0951,65800
-120.94,37.66,17,1147,140,327,136,6.8654,290500
-118.0,34.1,34,2249,460,1544,441,3.4005,176300
-121.32,37.98,37,3247,643,1737,665,3.0660000000000003,94100
-118.39,33.86,34,2361,442,915,437,5.687,392400
-117.91,34.02,17,5973,1384,4349,1229,3.2799,199300
-120.43,34.88,22,2580,381,1149,372,5.0113,158600
-117.65,34.08,52,2264,439,1031,437,3.375,144300
-117.34,34.13,29,1494,286,991,280,2.125,70600
-117.92,34.13,42,1762,398,1526,365,2.8643,132600
-122.0,37.99,28,4035,641,1881,659,5.4607,192300
-117.95,33.74,25,1393,243,976,245,5.4485,225200
-123.21,39.07,17,1890,342,877,312,3.7833,159800
-122.22,37.77,52,391,128,520,138,1.6471,95000
-124.23,41.75,11,3159,616,1343,479,2.4805,73200
-117.78,34.58,6,10263,1864,6163,1781,3.8803,120000
-117.41,34.58,14,859,212,541,181,1.6838,57900
-118.31,34.04,37,2338,686,2376,630,1.767,170300
-118.32,34.04,44,1008,223,544,223,2.8654,176800
-118.99,35.38,26,1317,374,1025,304,1.4024,51000
-117.02,32.69,7,6055,1004,3031,952,4.436,135000
-118.22,34.04,43,798,308,1417,325,1.4189,141700
-122.28,37.82,52,945,243,576,220,1.4113,83100
-124.13,40.78,34,2142,420,1056,382,2.1101,86900
-117.99,33.88,42,1461,302,986,314,3.9559,161100
-118.46,34.04,25,2142,718,1390,699,3.0069,325000
-116.93,32.81,18,2447,466,1573,472,2.6429,125400
-121.64,39.28,25,2857,662,2076,685,1.8095,64100
-118.35,33.94,42,1028,278,1369,261,3.3125,144600
-117.23,32.87,15,2290,662,1034,594,3.0104,204200
-117.94,33.81,25,1731,482,1127,455,3.2560000000000002,214300
-118.36,33.94,33,939,284,1309,250,3.4063,152300
-117.7,33.6,25,1321,295,396,278,3.1131,77100
-117.37,34.0,36,730,155,476,142,2.4306,88900
-117.87,33.61,25,2267,359,866,348,7.79,500001
-122.2,37.78,39,1752,399,1071,376,3.1167,121600
-117.38,34.09,8,3955,815,2184,725,3.3438,127600
-121.33,37.97,36,1953,492,999,371,2.0043,90800
-122.18,37.77,51,2107,471,1173,438,3.2552,120100
-118.38,33.95,35,3259,967,2003,920,3.2708,400000
-122.42,37.75,52,2163,607,1447,546,3.3555,275000
-119.28,36.52,19,1402,324,1327,316,2.25,53200
-118.94,35.37,37,1667,362,971,335,2.875,57400
-121.62,39.13,41,1147,243,583,239,2.2431,63400
-122.24,37.72,5,18634,2885,7427,2718,7.611000000000001,350700
-117.82,33.85,18,1810,305,1189,326,5.2227,213500
-118.25,33.98,37,1503,392,1886,401,2.5637,125000
-117.38,33.97,30,2953,703,1406,580,2.6895,150000
-123.98,40.88,41,1719,372,844,336,2.6923,84200
-117.88,33.89,18,1616,532,866,496,3.6435,119100
-117.77,33.6,33,247,80,167,70,3.7059,237500
-117.03,32.97,16,3936,694,1935,659,4.5625,231200
-122.18,38.07,10,4976,849,2089,803,5.3288,201800
-118.54,34.37,27,2051,301,917,287,7.6059,323700
-119.31,36.31,18,3860,760,1643,664,2.0714,92600
-116.33,34.15,13,1808,411,735,320,1.5489,57400
-118.99,35.37,36,832,198,814,174,1.4773,57400
-118.2,33.82,43,1758,347,954,312,5.2606,198900
-117.46,34.07,19,3155,572,2482,642,2.9973,113400
-117.35,34.12,22,5640,889,3157,887,4.1581,126500
-122.23,37.8,52,783,184,488,186,1.9375,126600
-119.96,35.99,25,1047,270,1505,286,2.0976,47700
-120.82,35.31,16,3924,699,1325,638,2.5172,293900
-117.85,33.76,33,1866,327,1053,371,4.5461,213800
-119.71,34.44,52,1837,343,711,355,4.1316,443000
-122.01,37.4,24,1297,297,441,282,3.1439,47500
-121.51,38.54,34,2815,479,1075,471,3.9792,164800
-121.7,37.91,17,1962,291,825,267,4.8958,187100
-118.41,34.0,38,324,70,268,73,2.55,271400
-118.29,34.16,35,1257,318,764,319,3.2083,238000
-117.9,34.14,29,2240,457,1187,407,3.8365,184200
-117.99,33.92,27,5805,1152,3106,1144,4.061,222700
-118.33,33.99,44,1918,387,1041,364,2.8542,126500
-121.01,37.67,37,2483,459,1072,445,3.0721,108100
-122.25,37.51,45,989,174,504,180,4.8382,289400
-122.08,37.4,19,3565,858,1639,744,4.1544,277000
-118.3,34.19,52,1704,277,746,262,4.7986,326100
-121.83,37.99,18,2741,449,1507,460,4.7566,142500
-117.58,34.02,4,5998,1092,3182,1042,5.2692,174800
-117.06,33.13,12,8742,2114,4854,1957,2.8015,143500
-121.0,37.26,45,1750,371,847,354,1.7062,77400
-122.56,37.95,34,2677,411,933,410,6.1444,500001
-118.68,34.28,17,6488,1102,3199,1070,5.0962,238000
-121.88,38.02,46,2112,466,1249,382,2.5737,87000
-123.82,40.16,19,2283,634,1184,453,1.2227,76800
-117.77,33.54,47,3090,652,1105,582,4.1699,373700
-122.04,38.27,16,8517,1910,4508,1837,3.1853,129600
-118.0,33.84,29,2641,637,2413,619,2.8169,165100
-117.96,33.92,18,3744,1027,1654,912,3.2158,215000
-117.14,32.74,47,1494,327,689,304,3.125,172700
-118.14,33.89,37,1159,238,740,243,4.9107,179600
-118.15,33.91,35,574,116,610,147,3.3182,133300
-117.92,33.72,17,3318,502,1520,498,5.5501,274200
-121.41,38.53,35,2061,371,1110,342,3.1944,79000
-117.88,33.84,33,1526,237,906,245,5.1782,225000
-118.19,33.79,37,1834,551,1967,476,2.137,126600
-121.05,38.97,12,3676,550,1572,510,4.8214,201900
-121.84,37.34,33,1019,191,938,215,4.0929,165000
-121.46,38.62,35,3326,696,2511,649,1.9871,60900
-118.22,34.09,42,1706,488,1941,447,2.5213,149700
-122.47,37.76,52,2465,489,1170,498,4.0793,306700
-120.97,37.67,16,1499,250,1292,271,4.3851,117300
-118.33,33.89,39,1880,361,982,357,4.1953,226900
-118.35,33.95,30,2661,765,2324,724,3.0519,137500
-118.05,34.16,41,3320,713,1236,659,3.5694,278600
-122.45,38.3,24,1946,400,718,380,3.5507,257900
-122.2,37.9,36,2107,287,740,280,10.3416,500001
-118.86,35.9,38,298,55,161,47,4.125,71300
-121.42,38.6,35,1166,193,574,190,2.2452,102800
-122.29,37.87,46,1267,324,792,321,2.525,165900
-118.1,33.74,37,997,262,531,282,4.7773,400000
-118.36,34.04,49,995,184,462,194,2.7917,242000
-118.21,34.22,37,2260,322,941,303,8.3695,500001
-118.16,34.18,44,1870,389,1345,391,1.8932,136100
-118.28,34.18,52,2602,418,1137,419,5.3185,358000
-121.26,37.93,33,2109,531,2248,588,1.4583,53000
-122.1,37.68,31,1892,428,1162,389,3.125,167100
-117.06,32.77,34,1730,373,730,350,2.0284,161800
-121.33,37.96,20,1727,386,730,342,2.5195,92600
-119.72,36.8,23,2128,442,1047,450,2.625,71500
-119.21,36.3,18,1433,265,1092,276,1.9135,49400
-122.08,37.82,4,2045,237,830,252,11.3421,500001
-122.42,37.8,50,2494,731,958,712,3.2356,500001
-121.94,38.89,15,1462,314,774,271,2.5478,91700
-118.32,34.08,52,2370,473,1053,434,4.1429,380300
-117.09,32.64,19,2571,791,1205,783,1.62,131300
-120.7,35.14,17,5805,1097,1919,932,3.5352,357800
-122.86,38.62,35,2597,522,1231,499,2.7432,174000
-117.3,34.18,19,2526,381,1176,381,5.5136,137100
-121.8,38.0,34,2738,475,1316,459,3.5368,122500
-118.18,33.77,41,2048,601,852,533,2.5726,193800
-117.39,33.95,35,3306,680,1742,673,3.7109,109100
-121.3,38.25,27,2475,548,1703,517,2.5727,86100
-118.22,33.92,43,1195,256,1251,262,3.4539,125000
-117.13,32.72,43,2160,504,1221,452,2.4821,140600
-121.92,38.02,8,2750,479,1526,484,5.102,156500
-117.79,33.71,16,3114,463,1641,469,6.2162,283200
-118.6,34.21,21,9512,2560,7282,2387,2.8039,227500
-121.88,37.99,16,3787,515,1606,507,5.5676,174200
-121.44,38.48,12,4929,1010,2621,870,2.7262,109800
-120.37,34.9,17,2649,386,1057,362,4.7813,326800
-122.45,37.78,52,3975,716,1515,691,5.0156,500001
-118.29,34.17,17,3852,1066,2986,993,2.3482,255400
-122.43,37.77,52,1567,482,654,425,2.6914,366700
-122.26,37.83,52,1656,420,718,382,2.6768,182300
-117.97,33.88,16,2003,300,1172,318,6.0394,321600
-118.34,34.0,49,2863,411,1108,406,5.8993,313300
-123.02,38.81,35,956,213,488,215,3.025,140600
-122.26,37.5,24,2307,510,842,507,3.6111,341500
-120.21,36.98,21,1667,303,861,276,2.6012,92200
-119.9,36.58,20,1935,363,1319,359,2.4814,74600
-118.21,33.89,45,1211,234,1128,261,3.4792,110700
-121.74,37.19,11,1290,197,881,191,4.2039,500001
-121.01,37.65,52,178,53,152,62,0.4999,82500
-117.27,32.85,34,2105,444,780,406,2.3187,488900
-119.2,34.27,8,4942,1173,3012,1033,3.445,203400
-122.31,37.57,31,2197,477,1193,394,4.6371,271100
-117.96,34.03,35,1623,331,1462,312,3.9803,152600
-117.06,32.57,25,1268,282,991,299,3.0284,123600
-118.88,34.2,23,4862,597,1938,594,7.3409,316000
-117.1,32.64,29,1578,460,1236,461,2.5658,134700
-117.99,34.05,35,1792,317,1441,306,3.7917,151100
-122.41,40.55,19,3753,761,1952,738,3.0954,86500
-117.81,33.67,8,2098,342,908,329,7.7589,342900
-122.66,38.44,17,5815,898,2614,887,4.3657,215900
-122.32,40.42,17,3019,578,1538,545,2.793,76500
-118.3,33.74,40,1896,416,950,383,2.425,255000
-117.03,32.63,14,2796,476,1466,464,5.2489,213700
-118.38,34.21,38,1363,395,1798,405,2.3182,171200
-118.03,33.82,17,1851,346,770,310,5.6093,244400
-117.66,34.02,11,3358,504,1690,482,6.7544,207900
-118.63,34.11,35,3795,690,1521,653,5.8735,448100
-117.96,34.14,9,907,207,619,194,3.9464,179600
-122.07,37.36,21,3244,426,1158,415,7.5,500001
-120.44,34.68,6,2187,277,697,273,6.2685,307400
-122.72,38.46,35,1445,309,795,308,2.9073,157000
-121.46,38.51,18,2123,606,1576,599,1.5735,110000
-121.29,38.13,20,3168,514,1390,490,5.0,154800
-122.28,37.51,33,4719,758,1980,757,6.1064,405000
-122.23,37.79,49,1175,217,859,219,2.293,106300
-119.66,36.3,18,1147,202,717,212,3.3681,70500
-117.26,32.82,34,5846,785,1817,747,8.496,500001
-118.08,33.88,27,923,186,1014,204,3.825,159500
-117.06,33.14,27,3819,674,2447,717,3.8185,137200
-122.9,39.17,45,1314,277,649,232,2.575,73600
-118.53,34.04,45,1711,264,735,261,9.1078,500001
-118.44,34.01,42,2061,396,907,393,6.0804,420000
-118.32,34.03,50,1845,349,1109,335,2.8971,127800
-118.08,33.99,38,1683,328,1369,339,3.6196,170700
-117.21,32.86,26,1352,202,654,217,5.3693,260700
-122.0,38.35,38,1918,364,745,348,2.5707,126000
-116.96,32.8,16,3920,1094,2612,1023,1.3291,120800
-122.44,37.75,21,5457,1247,2304,1180,4.5469,409700
-122.08,37.31,17,2560,396,959,400,7.8528,368900
-118.34,33.99,48,2225,433,1170,401,2.9643,140400
-121.62,36.69,11,4712,1098,5982,1105,2.5986,135700
-117.43,34.08,13,4563,1187,2475,1019,2.1189,121700
-116.99,33.01,11,1412,185,529,166,7.7517,500001
-120.01,38.91,27,968,191,283,143,2.0938,94400
-118.43,34.06,38,2982,664,1122,572,4.1908,500001
-117.66,34.1,37,1971,345,939,358,3.4634,145300
-118.07,34.15,45,1095,237,672,234,3.4087,209200
-122.73,38.44,35,1120,297,659,274,2.3824,145000
-122.27,37.9,42,1650,274,645,256,5.6228,375400
-117.8,33.9,22,3760,482,1485,461,7.8537,354900
-118.31,33.97,52,1629,277,819,288,3.725,142600
-117.76,34.1,28,4086,871,1973,853,2.6210000000000004,202200
-120.37,36.16,36,613,124,310,124,3.0658,65000
-119.7,36.8,34,1768,303,888,314,3.8088,87700
-117.96,33.83,34,982,148,498,156,6.3214,220800
-122.41,37.62,39,3119,758,1807,696,3.2216,242700
-122.4,37.72,40,1948,413,1434,396,3.0313,219100
-118.05,33.99,42,2480,401,1085,438,5.193,263400
-118.27,33.84,24,6303,1277,3728,1252,3.9227,208600
-118.32,33.84,42,1486,420,897,377,1.6228,376100
-121.63,39.76,22,2598,482,1151,490,2.8182,109700
-121.34,38.05,16,667,92,267,90,5.6147,244700
-121.98,37.34,18,6649,1712,3604,1651,4.5368,307400
-118.02,33.89,36,1375,242,670,221,5.0839,198200
-118.49,34.24,35,2707,446,1224,445,5.2939,244200
-117.69,34.08,14,4136,886,2026,788,3.2344,128200
-118.23,35.48,17,2354,514,775,380,1.8369,59400
-121.96,38.33,3,7985,1257,3664,1215,4.976,158300
-122.32,37.92,29,2304,399,1377,454,5.0187,140600
-118.16,33.84,36,1348,234,643,221,3.6447,211000
-119.82,36.72,17,1276,242,927,238,2.6176,54100
-118.03,33.84,30,4781,831,2568,797,5.4746,226400
-117.65,33.48,6,1638,188,572,174,13.0502,500001
-117.07,32.78,22,922,240,1524,235,1.6815,218800
-118.2,33.77,40,2034,899,1257,797,1.2864,131300
-117.21,34.28,16,3326,569,527,192,5.7421,167600
-119.91,37.23,17,2171,389,1042,375,3.625,94400
-118.14,34.13,16,3569,821,1505,783,4.9167,251100
-118.13,34.17,52,1784,368,966,345,3.6094,261500
-118.28,33.93,41,936,257,913,226,2.0313,122600
-118.43,34.04,52,1782,308,735,307,5.2954,485100
-118.25,34.01,30,962,291,1280,263,1.4464,110200
-120.2,34.61,15,2958,690,1348,617,3.8582,215200
-118.13,33.8,36,1496,271,743,265,4.4312,226000
-118.17,34.69,12,4881,803,2188,724,4.1667,171900
-122.03,37.86,25,3004,393,1145,376,7.2655,494000
-117.2,32.85,26,2298,549,980,555,2.4207,213500
-121.15,38.89,20,2024,313,879,309,5.2903,239400
-118.3,33.78,35,2572,504,1172,519,4.6207,304100
-122.27,37.85,50,1279,300,675,255,1.9028,150800
-117.2,32.76,40,581,157,298,156,2.4,255000
-120.71,40.13,19,897,180,276,110,2.9554,89400
-118.33,34.01,44,2182,492,878,493,1.9631,181300
-118.34,34.13,45,2375,417,751,410,6.6739,500001
-118.05,33.83,24,4316,678,2286,665,5.7018,286700
-118.16,34.03,41,1377,293,1142,272,3.1724,141600
-118.92,34.41,22,2702,655,2664,571,3.0893,173400
-118.37,33.9,32,332,103,177,102,3.3409,256300
-120.96,37.59,11,4236,879,2410,850,2.3849,122000
-120.7,35.32,46,118,17,6532,13,4.2639,350000
-118.02,34.57,4,10655,1706,5391,1529,5.083,151300
-121.03,39.05,12,1875,307,806,283,3.9185,195200
-119.06,34.23,23,3471,510,2002,555,5.2742,257500
-117.07,32.69,29,1429,293,1091,317,3.4609,118000
-124.19,40.73,21,5694,1056,2907,972,3.5363,90100
-122.39,40.6,22,2195,489,1021,460,1.4125,66500
-116.39,33.72,19,7646,1618,2496,1075,3.5569,128000
-121.48,38.55,52,2037,358,811,375,4.3929,162500
-118.28,33.84,27,2326,533,1697,546,3.8633,187900
-121.97,37.32,19,4620,1404,2672,1308,3.699,237500
-121.43,37.74,52,994,258,623,264,1.725,111500
-121.99,37.33,35,1802,291,841,315,4.8365,313900
-122.11,37.39,36,1660,261,655,249,6.3967,500001
-121.28,38.11,10,2974,588,1559,568,3.8825,136800
-118.06,34.01,34,1962,396,1488,332,3.9091,155100
-117.63,33.5,12,3619,536,1506,492,7.2013,353600
-119.03,35.34,36,3474,645,1679,616,2.7256,71900
-121.89,37.34,46,1197,416,898,370,2.1714,190600
-118.49,34.19,23,2087,571,1809,553,3.1667,202000
-122.25,37.77,52,2650,566,1468,567,3.0161,215700
-117.9,33.78,25,10336,2596,7111,2419,3.3627,197900
-120.59,38.76,21,1728,417,731,334,1.7266,94700
-119.98,38.94,25,1339,328,503,219,1.9018,109700
-117.44,34.08,15,5024,992,3208,981,3.6025,116400
-121.3,38.26,19,1403,276,901,290,3.215,104600
-119.57,36.7,30,2370,412,1248,410,3.1442,72300
-120.41,34.96,16,2299,403,1245,395,4.2125,148300
-118.09,34.57,4,9761,1683,4970,1535,4.5266,142900
-117.65,33.62,15,2708,410,1140,389,6.2899,275000
-122.49,37.73,39,1937,336,742,307,5.1991,369400
-117.03,32.8,19,3866,775,1554,703,4.3281,220000
-118.26,34.23,43,1428,325,836,302,4.5759,209200
-118.3,37.17,22,3480,673,1541,636,2.75,94500
-121.03,37.68,27,1956,327,1004,307,3.7857,110500
-118.12,34.02,25,2655,558,1466,525,3.0529,265800
-118.28,34.0,43,713,245,880,237,1.2065,103600
-121.34,38.65,27,1595,246,610,253,4.6,199000
-122.22,37.78,50,1920,530,1525,477,1.4886,128800
-118.29,33.72,21,1568,452,801,422,3.5109,225000
-118.03,34.08,32,1780,484,1732,454,2.4464,169600
-121.75,37.29,15,1486,310,455,296,4.3365,221000
-121.15,38.69,52,240,44,6675,29,6.1359,225000
-122.07,37.72,26,3204,477,1411,484,5.4834,295200
-118.99,35.24,40,282,59,213,71,2.35,91700
-117.93,33.85,27,1962,544,1492,481,1.9621,118100
-121.87,37.67,10,4337,800,1813,743,5.5,247200
-121.87,37.43,22,3805,596,2118,621,6.2892,254200
-122.46,37.65,21,2751,502,2027,491,5.2573,322900
-122.08,37.72,31,3866,531,1368,521,6.187,340400
-124.11,40.81,23,959,212,425,175,2.5536,96100
-117.72,33.62,19,1144,268,365,279,2.8583,105800
-117.03,32.73,38,3174,606,1557,619,3.5861,123600
-117.67,33.46,24,3571,722,1409,543,4.6518,277800
-117.09,32.99,16,2175,327,1037,326,5.1909,201400
-118.12,34.06,35,1729,438,1308,412,2.5321,197200
-121.27,38.66,19,1891,266,678,255,6.1872,188700
-118.37,33.89,21,2696,548,1142,473,5.6091,356800
-118.34,33.99,47,1107,199,437,178,3.7344,179400
-117.97,34.09,31,2779,639,2259,670,3.4032,143400
-117.17,32.76,45,3149,639,1160,661,2.7266,354200
-122.07,37.94,36,2639,488,1111,476,3.5057,205100
-122.27,37.85,47,2077,400,719,326,2.2431,172700
-117.26,32.97,25,2582,495,1088,471,6.4651,500001
-118.27,34.15,22,2265,637,1684,561,2.6729,217100
-121.18,37.79,16,1326,286,509,297,1.9464,112500
-121.99,37.29,32,2930,481,1336,481,6.4631,344100
-122.01,36.91,19,691,191,324,167,3.1312,388500
-122.25,37.81,52,2155,701,895,613,2.5795,350000
-118.27,34.07,33,1177,468,1533,430,2.3981,183300
-117.9,34.06,34,2956,469,1488,464,5.3664,268300
-121.29,38.67,20,1992,363,889,346,3.6516,130500
-118.61,34.24,17,5406,895,2337,882,6.0137,375900
-121.51,38.57,36,613,166,425,147,2.2031,93800
-119.81,36.74,36,607,155,483,146,1.5625,47500
-122.47,37.71,37,1046,251,822,239,3.5,224400
-118.46,34.07,42,2564,460,913,414,9.2225,500001
-118.45,35.58,16,5396,1182,1802,807,1.8819,69700
-119.77,36.73,45,1081,241,821,230,1.7829,52600
-122.21,37.38,28,4518,578,1489,559,11.3176,500001
-118.3,33.86,35,2016,365,1083,369,5.1727,230200
-121.91,37.32,42,1067,256,608,280,3.0096,180800
-121.23,40.01,38,725,190,219,115,1.625,75000
-116.05,34.12,19,301,65,150,56,3.125,65600
-122.24,37.47,36,2021,433,1117,432,3.929,303100
-118.3,34.03,40,1695,374,1138,357,2.7125,150000
-121.96,37.81,12,6488,778,2404,765,8.3188,403400
-117.91,33.76,20,4413,1189,4818,1063,2.8594,215100
-118.17,33.78,44,2364,746,3184,672,1.9180000000000001,147500
-118.97,35.37,34,1379,333,1156,315,1.7197,48900
-122.14,38.05,27,3794,772,1756,724,3.2891,150600
-120.81,35.19,14,3414,802,1236,632,3.7635,336200
-121.44,37.75,16,2229,458,1199,445,3.4821,170600
-122.28,38.3,23,526,152,245,130,2.0134,142500
-117.74,33.89,4,37937,5471,16122,5189,7.4947,366300
-118.38,33.95,29,1821,588,1397,523,2.5833,187500
-117.66,35.63,33,2579,564,1155,431,2.0441,42100
-118.27,34.13,47,1375,359,1512,418,2.1071,208900
-121.87,37.66,27,1569,242,583,214,5.7519,278500
-122.11,37.66,35,2843,652,1726,643,3.09,174100
-118.13,33.82,44,1619,280,815,284,5.5449,232200
-118.26,34.06,15,326,123,490,105,1.4886,175000
-122.44,37.67,35,1814,365,1025,384,4.425,268400
-119.28,35.52,36,786,194,573,134,2.2321,37500
-118.21,34.03,52,497,132,547,121,2.2083,146300
-123.02,38.46,52,2154,499,524,259,2.0556,120000
-118.55,34.18,32,3011,529,1287,525,5.0605,311000
-121.92,36.56,40,2124,449,643,341,5.5164,369100
-121.34,38.03,20,4213,751,2071,714,4.4063,130800
-122.91,39.05,20,1128,229,621,210,3.2216,93500
-122.04,37.37,23,5135,911,2351,863,5.2319,430100
-122.92,38.97,20,2067,384,904,333,2.9934,134200
-120.24,39.67,52,296,63,143,56,3.625,68600
-122.17,37.74,34,1223,281,824,280,2.2917,92500
-119.03,35.42,38,2952,598,1491,568,2.6094,67900
-118.26,33.99,47,1865,465,1916,438,1.8242,95000
-121.85,39.74,41,2901,689,1426,632,1.5633,84500
-122.1,37.65,25,2538,494,1185,501,4.5417,194400
-121.79,38.66,15,6809,1052,3060,1060,5.3064,165000
-117.07,33.67,11,939,187,557,190,2.375,145800
-117.86,33.61,15,3191,482,930,447,8.6001,500001
-121.96,36.99,23,3209,748,1423,666,2.7375,238000
-117.85,34.09,16,4556,639,2066,651,6.4667,263900
-118.3,34.0,40,1131,281,859,230,1.1806,134600
-121.88,37.46,5,1819,245,802,228,10.9722,500001
-117.17,32.73,52,55,18,65,22,1.6591,112500
-117.93,34.08,35,689,128,379,128,3.9583,206000
-121.76,37.0,21,1416,269,779,200,3.1987,279800
-118.1,33.81,36,856,146,451,164,5.1993,246000
-118.19,34.04,39,1074,323,1613,308,2.3015,131700
-122.27,37.83,49,1655,366,754,329,1.375,104900
-117.13,32.77,30,2582,650,1098,603,2.8281,171700
-118.35,34.07,45,3312,880,1157,809,3.5719,500001
-122.04,37.88,32,3250,550,1230,557,4.6424,312700
-117.38,34.11,32,3179,662,1878,661,3.1375,101200
-117.22,32.74,41,2621,542,1074,471,2.4016,287500
-118.03,33.76,32,2980,494,1370,481,5.0866,223500
-118.43,34.29,39,1769,410,1499,390,3.1212,153500
-120.97,37.61,16,1326,375,884,375,1.871,103900
-118.34,34.09,14,3032,999,1691,841,2.2,210000
